Job_ID,Job_Title,Skills_Required,Tech_Stack,Company_Name,Location,Experience_Level,Salary_Range,Job_Type,Industry,Date_Posted,job_status,Apply Here
608,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Patel-Eaton,Delhi,5+ years,3 LPA- 6 LPA,Contract,IT,11-08-2024,closed,
609,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Hartman-Higgins,Gurgaon,5+ years,6 LPA- 10 LPA,Full-time,IT,13-08-2024,closed,
610,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Aguirre Inc,Mumbai,5+ years,6 LPA- 10 LPA,Full-time,IT,13-08-2024,open,
611,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Williams-Rodriguez,Hyderabad,1-3 years,15 LPA- 25 LPA,Internship,IT,14-08-2024,closed,
612,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","Tucker, Hernandez and White",Gurgaon,1-3 years,15 LPA- 25 LPA,Internship,IT,14-08-2024,open,
613,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Perry, Joseph and Nguyen",Noida,Fresher,3 LPA- 6 LPA,Full-time,IT,14-08-2024,closed,
614,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Jones PLC,Pune,1-3 years,15 LPA- 25 LPA,Internship,IT,14-08-2024,closed,
615,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Miller, Fisher and Montgomery",Gurgaon,1-3 years,15 LPA- 25 LPA,Internship,IT,15-08-2024,closed,
616,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Thompson-Morris,Remote,1-3 years,3 LPA- 6 LPA,Full-time,IT,17-08-2024,open,
617,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Perez-Hill,Hyderabad,5+ years,10 LPA- 15 LPA,Internship,IT,17-08-2024,open,
618,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Cooper Group,Noida,5+ years,6 LPA- 10 LPA,Full-time,IT,18-08-2024,open,
619,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Sullivan PLC,Noida,1-3 years,15 LPA- 25 LPA,Internship,IT,18-08-2024,open,
620,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Harris, Moore and Martin",Hyderabad,3-5 years,3 LPA- 6 LPA,Freelance,IT,19-08-2024,closed,
621,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Thompson-Meyer,Mumbai,5+ years,15 LPA- 25 LPA,Contract,IT,19-08-2024,closed,
622,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Weaver, Le and Patton",Kolkata,5+ years,10 LPA- 15 LPA,Internship,IT,20-08-2024,closed,
623,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Hart-Ramirez,Gurgaon,3-5 years,15 LPA- 25 LPA,Contract,IT,20-08-2024,open,
624,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Davidson Ltd,Mumbai,3-5 years,10 LPA- 15 LPA,Full-time,IT,20-08-2024,closed,
625,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Fleming Group,Remote,5+ years,3 LPA- 6 LPA,Contract,IT,20-08-2024,open,
626,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Dunn-Hayes,Mumbai,5+ years,15 LPA- 25 LPA,Internship,IT,20-08-2024,closed,
627,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Wells, Silva and White",Remote,Fresher,3 LPA- 6 LPA,Contract,IT,20-08-2024,open,
628,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Williams, Torres and Ruiz",Gurgaon,Fresher,15 LPA- 25 LPA,Freelance,IT,21-08-2024,closed,
629,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Cooper-Long,Chennai,Fresher,6 LPA- 10 LPA,Internship,IT,21-08-2024,closed,
630,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Holmes-Snyder,Gurgaon,5+ years,15 LPA- 25 LPA,Contract,IT,22-08-2024,open,
631,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Werner, Shaw and Hughes",Kolkata,5+ years,15 LPA- 25 LPA,Freelance,IT,22-08-2024,closed,
632,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Garcia-Hicks,Remote,3-5 years,10 LPA- 15 LPA,Contract,IT,22-08-2024,closed,
633,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Potts PLC,Hyderabad,5+ years,3 LPA- 6 LPA,Contract,IT,23-08-2024,open,
634,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Brown Ltd,Noida,3-5 years,15 LPA- 25 LPA,Full-time,IT,23-08-2024,closed,
635,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Diaz-Keller,Noida,5+ years,10 LPA- 15 LPA,Full-time,IT,24-08-2024,closed,
636,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Mcconnell Ltd,Remote,3-5 years,6 LPA- 10 LPA,Internship,IT,25-08-2024,closed,
637,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Byrd-Cole,Bangalore,3-5 years,6 LPA- 10 LPA,Internship,IT,25-08-2024,closed,
638,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","Hudson, Cook and Brown",Remote,1-3 years,10 LPA- 15 LPA,Contract,IT,26-08-2024,closed,
639,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Perez, Mack and Garrett",Hyderabad,5+ years,3 LPA- 6 LPA,Full-time,IT,26-08-2024,open,
640,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js","Armstrong, Beltran and Myers",Noida,1-3 years,6 LPA- 10 LPA,Internship,IT,26-08-2024,open,
641,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Oliver LLC,Mumbai,5+ years,15 LPA- 25 LPA,Contract,IT,26-08-2024,open,
642,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Allen Group,Kolkata,1-3 years,6 LPA- 10 LPA,Freelance,IT,27-08-2024,closed,
643,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Farley-Rodgers,Hyderabad,3-5 years,6 LPA- 10 LPA,Full-time,IT,27-08-2024,open,
644,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Perry, Jackson and Wolf",Pune,3-5 years,3 LPA- 6 LPA,Internship,IT,28-08-2024,open,
645,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware","Powell, George and Scott",Pune,5+ years,15 LPA- 25 LPA,Full-time,IT,28-08-2024,open,
646,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Jackson Inc,Gurgaon,5+ years,3 LPA- 6 LPA,Full-time,IT,29-08-2024,closed,
647,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Chapman, Burns and Mcgee",Delhi,Fresher,3 LPA- 6 LPA,Freelance,IT,29-08-2024,open,
648,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Lucero-Fuentes,Kolkata,1-3 years,3 LPA- 6 LPA,Contract,IT,29-08-2024,open,
649,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Smith-Arnold,Remote,5+ years,10 LPA- 15 LPA,Freelance,IT,30-08-2024,closed,
650,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Martinez LLC,Noida,5+ years,3 LPA- 6 LPA,Full-time,IT,31-08-2024,closed,
651,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Duncan LLC,Hyderabad,5+ years,10 LPA- 15 LPA,Freelance,IT,31-08-2024,closed,
652,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Bright-Ryan,Kolkata,3-5 years,15 LPA- 25 LPA,Internship,IT,01-09-2024,open,
653,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Hines and Sons,Gurgaon,Fresher,6 LPA- 10 LPA,Freelance,IT,02-09-2024,open,
654,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling","Alvarez, Leonard and Simmons",Noida,1-3 years,3 LPA- 6 LPA,Contract,IT,02-09-2024,open,
655,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Blevins PLC,Chennai,Fresher,10 LPA- 15 LPA,Full-time,IT,03-09-2024,open,
656,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform","Burke, Carr and Norris",Hyderabad,3-5 years,15 LPA- 25 LPA,Full-time,IT,03-09-2024,closed,
657,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","Collins, Guzman and Austin",Noida,3-5 years,15 LPA- 25 LPA,Freelance,IT,03-09-2024,open,
658,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Reyes-Wood,Remote,1-3 years,10 LPA- 15 LPA,Internship,IT,04-09-2024,closed,
659,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Brady LLC,Noida,Fresher,6 LPA- 10 LPA,Freelance,IT,04-09-2024,closed,
660,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Frazier Inc,Noida,Fresher,6 LPA- 10 LPA,Internship,IT,04-09-2024,closed,
661,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","Roman, Benjamin and Fitzpatrick",Mumbai,3-5 years,3 LPA- 6 LPA,Full-time,IT,04-09-2024,open,
662,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Perkins, Ferguson and Price",Noida,3-5 years,10 LPA- 15 LPA,Freelance,IT,05-09-2024,open,
663,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Solomon-Johnson,Gurgaon,3-5 years,3 LPA- 6 LPA,Freelance,IT,06-09-2024,open,
664,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform","Morgan, Dodson and Larson",Delhi,3-5 years,10 LPA- 15 LPA,Freelance,IT,06-09-2024,open,
665,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Hill-Rojas,Hyderabad,3-5 years,15 LPA- 25 LPA,Contract,IT,06-09-2024,closed,
666,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Moore Ltd,Bangalore,Fresher,10 LPA- 15 LPA,Contract,IT,07-09-2024,open,
667,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Buchanan-Payne,Pune,Fresher,6 LPA- 10 LPA,Full-time,IT,08-09-2024,closed,
668,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs","Pennington, Coffey and Santos",Mumbai,Fresher,3 LPA- 6 LPA,Contract,IT,08-09-2024,open,
669,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Day, Hill and Stewart",Hyderabad,1-3 years,10 LPA- 15 LPA,Freelance,IT,08-09-2024,open,
670,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Phillips PLC,Noida,Fresher,15 LPA- 25 LPA,Contract,IT,08-09-2024,open,
671,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform","Crawford, Armstrong and Jenkins",Mumbai,5+ years,6 LPA- 10 LPA,Contract,IT,09-09-2024,closed,
672,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Stephens-Bauer,Noida,3-5 years,10 LPA- 15 LPA,Internship,IT,09-09-2024,closed,
673,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Elliott-Smith,Bangalore,1-3 years,6 LPA- 10 LPA,Freelance,IT,09-09-2024,open,
674,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Chavez LLC,Bangalore,Fresher,3 LPA- 6 LPA,Contract,IT,09-09-2024,closed,
675,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Lawson Inc,Pune,1-3 years,3 LPA- 6 LPA,Contract,IT,09-09-2024,closed,
676,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Sanchez-Gregory,Bangalore,1-3 years,3 LPA- 6 LPA,Internship,IT,10-09-2024,open,
677,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Harvey, Kennedy and Smith",Gurgaon,3-5 years,10 LPA- 15 LPA,Contract,IT,10-09-2024,open,
678,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Perez-Marsh,Hyderabad,Fresher,6 LPA- 10 LPA,Full-time,IT,11-09-2024,closed,
679,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Mullen-Anderson,Remote,3-5 years,6 LPA- 10 LPA,Contract,IT,12-09-2024,open,
680,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Weiss-Lopez,Pune,3-5 years,15 LPA- 25 LPA,Freelance,IT,12-09-2024,closed,
681,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Galloway Inc,Bangalore,1-3 years,15 LPA- 25 LPA,Internship,IT,12-09-2024,open,
682,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Price, Daugherty and Bailey",Chennai,5+ years,6 LPA- 10 LPA,Contract,IT,13-09-2024,open,
683,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Simpson, Shepherd and Becker",Remote,Fresher,10 LPA- 15 LPA,Freelance,IT,13-09-2024,closed,
684,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Simpson LLC,Mumbai,3-5 years,10 LPA- 15 LPA,Internship,IT,13-09-2024,closed,
685,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Phillips Ltd,Mumbai,Fresher,6 LPA- 10 LPA,Internship,IT,13-09-2024,open,
686,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Brown Ltd,Mumbai,3-5 years,15 LPA- 25 LPA,Full-time,IT,13-09-2024,closed,
687,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware","Lewis, Joseph and Lewis",Mumbai,1-3 years,3 LPA- 6 LPA,Internship,IT,14-09-2024,closed,
688,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware","Osborn, Powell and Villegas",Delhi,1-3 years,10 LPA- 15 LPA,Full-time,IT,14-09-2024,closed,
689,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Moore-Weaver,Noida,3-5 years,3 LPA- 6 LPA,Freelance,IT,15-09-2024,open,
690,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Clark and Sons,Bangalore,5+ years,15 LPA- 25 LPA,Freelance,IT,15-09-2024,open,
691,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Heath-Morgan,Noida,Fresher,6 LPA- 10 LPA,Internship,IT,15-09-2024,open,
692,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Clay-Hernandez,Mumbai,5+ years,3 LPA- 6 LPA,Internship,IT,16-09-2024,open,
693,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Brown LLC,Noida,3-5 years,6 LPA- 10 LPA,Full-time,IT,16-09-2024,open,
694,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware","Johnson, Frazier and Davidson",Remote,3-5 years,15 LPA- 25 LPA,Full-time,IT,16-09-2024,closed,
695,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Walker Ltd,Mumbai,Fresher,6 LPA- 10 LPA,Full-time,IT,17-09-2024,closed,
696,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Becker Ltd,Remote,5+ years,3 LPA- 6 LPA,Full-time,IT,17-09-2024,open,
697,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Delgado-Cook,Mumbai,1-3 years,6 LPA- 10 LPA,Freelance,IT,17-09-2024,open,
698,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Alexander, Patel and Clark",Delhi,3-5 years,15 LPA- 25 LPA,Freelance,IT,20-09-2024,closed,
699,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Tran, Duncan and Mccormick",Chennai,5+ years,15 LPA- 25 LPA,Freelance,IT,20-09-2024,open,
700,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform","Luna, Todd and Lee",Pune,Fresher,10 LPA- 15 LPA,Internship,IT,20-09-2024,open,
701,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Hill, Rodgers and Nelson",Noida,1-3 years,3 LPA- 6 LPA,Internship,IT,20-09-2024,open,
702,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Chaney-Arnold,Chennai,5+ years,6 LPA- 10 LPA,Contract,IT,20-09-2024,open,
703,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Douglas-Jones,Bangalore,3-5 years,10 LPA- 15 LPA,Full-time,IT,22-09-2024,open,
704,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Lopez Inc,Bangalore,Fresher,3 LPA- 6 LPA,Internship,IT,23-09-2024,closed,
705,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Vasquez Group,Gurgaon,Fresher,3 LPA- 6 LPA,Contract,IT,23-09-2024,closed,
706,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Baldwin, Clark and Perez",Bangalore,Fresher,15 LPA- 25 LPA,Internship,IT,23-09-2024,closed,
